"﻿""Key""",Item Type,Publication Year,Author,Title,Publication Title,ISBN,ISSN,DOI,Url,Abstract Note,Date,Date Added,Date Modified,Access Date,Pages,Num Pages,Issue,Volume,Number Of Volumes,Journal Abbreviation,Short Title,Series,Series Number,Series Text,Series Title,Publisher,Place,Language,Rights,Type,Archive,Archive Location,Library Catalog,Call Number,Extra,Notes,File Attachments,Link Attachments,Manual Tags,Automatic Tags,Editor,Series Editor,Translator,Contributor,Attorney Agent,Book Author,Cast Member,Commenter,Composer,Cosponsor,Counsel,Interviewer,Producer,Recipient,Reviewed Author,Scriptwriter,Words By,Guest,Number,Edition,Running Time,Scale,Medium,Artwork Size,Filing Date,Application Number,Assignee,Issuing Authority,Country,Meeting Name,Conference Name,Court,References,Reporter,Legal Status,Priority Numbers,Programming Language,Version,System,Code,Code Number,Section,Session,Committee,History,Legislative Body
FVMG53NJ,book,2013,"Fernández Travieso, Carlota",Estudio de codificación XML/TEI para Relaciones de Sucesos españolas,,978-84-695-9041-6,,,http://www.bidiso.es/sielae/upload/estaticas/file/FTCXMLTEI1.pdf,,2013,2014-06-22 21:54:00,2024-03-19 21:00:53,,,,,,,,,,,,,SIELAE (Seminario Interdisciplinar para el Estudio de la Literatura Áurea Española),A Coruña,Spanish,,,,,,,,"<div class=""comment"">
<p>This book needs an abstract or excerpt, and it doesn't have a Google Books description available to use. For a customized abstract or excerpt, add a note to the item in the 
<a href=""github.com/{{github}}/{{BASE_URL}}"">Zotero library</a></p>
</div>",,,#nosource; TEI; XML; Relaciones de sucesos; Historia del periodismo; SIELAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CERNJMFU,book,2013,,Escritorios electrónicos para las literaturas: nuevas herramientas digitales para la anotación colaborativa,,,,,http://eprints.ucm.es/23805/1/LuisPabloNu%C3%B1ez_EscritoriosElectrLiteraturas.pdf,"El volumen recoge un conjunto de estudios relativos a la interacción entre las Humanidades y las nuevas tecnologías. Llevados a cabo por profesores e investigadores de las universidades Complutense, UNED, Universidad Federal de Santa Catarina (Brasil) y Grupo Ciberimaginario-ICONO14, tratan aspectos tales como la creación de repositorios de objetos de aprendizaje, la construcción de museos virtuales, la recuperación de la información mediante agrupación en retículos y la anotación colaborativa sobre documentos digitales, especialmente literarios. Se añade una breve historia de las anotaciones, desde la Edad Media hasta nuestros días (smartphones y tabletas). El libro va dirigido a informáticos interesados en la creación de herramientas para las humanidades digitales y a filólogos que quieran introducir las TICs en la enseñanza de la literatura en el aula. Debido al Programa de Colaboración Interuniversitaria Hispano-Brasileño con cuya ayuda se ha publicado este libro, algunos de los textos que se recogen en esta obra están escritos en español y otros en portugués.",2013,2014-03-19 14:36:18,2024-03-19 21:00:53,,,,,,,,,,,,,Universidad Complutense de Madrid,Madrid,,,,,,,,00000,,,,#nosource,,"Pablo Núñez, Luis",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N9X75I4A,book,2004,"Scolari, Carlos",Hacer clic. Hacia una sociosemiótica de las interacciones digitales,,,,,,,2004,2014-02-07 15:06:10,2024-03-19 21:00:52,,,253,,,,,,,,,,Gedisa,Barcelona,,,,,,,,00132,"El principal aporte de esta obra es proponer una ruptura epistemológica respecto a las teorías que hoy dominan la discusión sobre las interacciones persona-ordenador: a díferencia de lo que afirma la mayor parte de los diseñadores y teóricos, en este libro se sostiene que las interfaces no son un lugar transparente y neutral donde el sujeto interactúa de manera automática y natural con un producto digital. Así, el autor nos guía en los primeros pasos de lo que sería una crítica de la razón instrumental con el objetivo de superar el mito de la transparencia de las interfaces.

<div class=""comment"">
<p>This description was automatically added from 
<a href=""https://books.google.com/books?id=JK8VXK7QMNAC"">Google Books</a>. 
For a customized abstract or excerpt, add a note to the item in the 
<a href=""github.com/{{github}}/{{BASE_URL}}"">Zotero library</a></p>
</div>",,,#nosource,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EHHTUETQ,book,2008,"Scolari, Carlos",Hipermediaciones. Elementos para una Teoría de la Comunicación Digital Interactiva,,,,,,,2008,2014-02-07 15:07:23,2024-03-19 21:00:52,,,317,,,,,,,,,,Gedisa,Barcelona,,,,,,,,00209,"Las tecnologías pasan, las preguntas y las dudas quedan... ¿Qué es una teoría? ¿Qué es comunicación? ¿Puede una tecnología remodelar un conjunto de teorías? Este libro, organizado como un manual pero escrito con un estilo ensayístico, delimita un territorio teórico nuevo, un espacio cruzado por diferentes discursos donde el trabajo científico corre el riesgo de quedar atrapado entre las estrategias de marketing y los relatos utópicos. Los medios fueron tradicionalmente considerados como instrumentos pertenecientes a la dimensión del hacer saber: un canal que transmitía información. Pero mientras nuevas concepciones teóricas -que nos proponían pensar en 'mediaciones' más que en 'medios'- se difundían en las universidades iberoamericanas, la mediaesfera entraba en un proceso acelerado de mutación causado por la invasión de pequeños componentes de silicio y la conformación de redes por donde circula el fluido vital de la sociedad de la información. En Hipermediaciones Carlos A. Scolari reflexiona y teoriza acerca de esta mutación, un fenómeno de dimensiones históricas comparable a la Revolución Industrial o la invención de la imprenta. En la primera parte se traza un cuadro de las teorías de la comunicación digital interactiva en el contexto de las tradicionales teorías sobre los medios masivos y se analizan conceptos, se describen campos discursivos (como las ciberculturas) y se desmontan algunos mitos que entorpecen el trabajo científico. En la segunda parte se presentan las grandes transformaciones que está sufriendo el ecosistema mediático a partir de la introducción de las tecnologías digitales. La obra concluye con una serie de reflexiones sobre las nuevas subjetividades espacio-temporales promovidas por la comunicación digital interactiva.

<div class=""comment"">
<p>This description was automatically added from 
<a href=""https://books.google.com/books?id=JK8VXK7QMNAC"">Google Books</a>. 
For a customized abstract or excerpt, add a note to the item in the 
<a href=""github.com/{{github}}/{{BASE_URL}}"">Zotero library</a></p>
</div>",,,#nosource,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XQIWUAU7,book,2009,,Teoría y literatura artística en la sociedad digital: construcción y aplicabilidad de colecciones textuales informatizadas,,978-84-9704-462-2,,,,"Las reflexiones e investigaciones que se han volcado en las páginas de este libro se centran en un ámbito muy concreto del complejo campo de la cultura digital: el de las colecciones de textos digitales. Su objetivo es triple: en primer lugar, aportar nuevas contribuciones a los estudios sobre sociedad digital e historia del arte, especialmente en relación con el desarrollo de plataformas digitales diseñadas como sistemas de información con fines investigadores, esto es, para la producción de conocimiento; en segundo lugar, presentar los primeros resultados del proyecto Atenea-TTC, un proyecto de I+D perteneciente al Plan Nacional de Arte y Humanidades que se lleva ejecutando en distintas universidades españolas y en centros extranjeros desde el año 2006 bajo el título Desarrollo de un tesauro terminológico-conceptual (TTC) de los discursos teórico-artísticos españoles de la Edad Moderna y del corpus textual informatizado (Atenea); en tercer lugar, ofrecer un protocolo de buenas prácticas, útil para todos aquellos grupos de investigación que quieran acometer proyectos de naturaleza similar. La sociedad digital plantea nuevas exigencias que hay que tener en cuenta: estándares y metadatos, normalización terminológica, flujos de navegación, estrategias de preservación digital, visualización a través de una interfaz gráfica, necesidades de interoperabilidad… Todo un conjunto de factores que el especialista debe conocer para desarrollar proyectos artísticos digitales con garantías de éxito y perdurabilidad.",2009,2013-08-14 16:31:25,2024-03-19 21:00:51,,,432,,,,,,,,,,Ediciones Trea,Gijón,Spanish,,,,,,,ZSCC: NoCitationData[s0],"La reflexión sobre la incidencia que las denominadas tic, entre las que se incluyen Internet y la Web, tienen y tendrán sobre el patrimonio cultural y los bienes histórico-artísticos no es nueva. Tampoco lo es la reflexión sobre el modo en que esta realidad tecnológica está transformando los estudios histórico-artísticos: los nuevos modelos de lectura y construcción discursiva que provee el hipertexto; los contenidos multimediáticos en interacción y simbiosis continua; la posibilidad de diseccionar, desintegrar y transformar los documentos digitales; los nuevos modos de visualización de las interficies; la construcción cooperativa de información en el contexto de la Web 2.0; la socialización del conocimiento y el trabajo colaborativo a través de redes sociales; la conexión global e infinita del conocimiento en la Red a través de hiperenlaces ilimitados, o el estallido de la percepción convencional de la dimensión espaciotemporal son solo algunos de los aspectos que nos invitan al cuestionamiento de nuestras prácticas y de nuestras ideas. Las reflexiones e investigaciones que se han volcado en las páginas de este libro se centran en un ámbito muy concreto del complejo campo de la cultura digital: el de las colecciones de textos digitales. Su objetivo es triple: en primer lugar, aportar nuevas contribuciones a los estudios sobre sociedad digital e historia del arte, especialmente en relación con el desarrollo de plataformas digitales diseñadas como sistemas de información con fines investigadores, esto es, para la producción de conocimiento; en segundo lugar, presentar los primeros resultados del proyecto Atenea-TTC, un proyecto de I+D perteneciente al Plan Nacional de Arte y Humanidades que se lleva ejecutando en distintas universidades españolas y en centros extranjeros desde el año 2006 bajo el título Desarrollo de un tesauro terminológico-conceptual (TTC) de los discursos teórico-artísticos españoles de la Edad Moderna y del corpus textual informatizado (Atenea); en tercer lugar, ofrecer un protocolo de buenas prácticas, útil para todos aquellos grupos de investigación que quieran acometer proyectos de naturaleza similar. La sociedad digital plantea nuevas exigencias que hay que tener en cuenta: estándares y metadatos, normalización terminológica, flujos de navegación, estrategias de preservación digital, visualización a través de una interfaz gráfica, necesidades de interoperabilidad... Todo un conjunto de factores que el especialista debe conocer para desarrollar proyectos artísticos digitales con garantías de éxito y perdurabilidad.",,,#nosource; Arte digital,,"Rodríguez Ortega, Nuria",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5A4NVDQJ,book,2014,,Humanidades Digitales: una aproximación transdisciplinar,,,,,http://www.janusdigital.es/fa/4656756780959093003595388/anexo2janus_completo_pub.pdf,,2014,2014-06-10 16:05:31,2024-03-19 21:00:51,,,,,,,,,,,,,SIELAE,A Coruña,,,,,,,,,"The contributions gathered in this volume show how digital technologies can be applied to Medieval Studies (Philology, Art, and History) in order to improve our understanding of medieval societies and cultures.",,,#nosource,,"Baraibar, Álvaro",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JG2DVI2S,book,2005,"Borràs, Laura; Adell, Joan-Elies; Calefato, Patrizia; Canadell, Roger; Koskimaa, Raine; Izquierdo, Oriol; Clara Moll, Isabel; Terranova, Tiziana; Ollé, Manel; Pajares Tosca, Susana; Pinto, Rafaele; Torras, Meri; Vuillemin, Alain",Textualidades electrónicas: nuevos escenarios para la literatura,,,,,,,2005,2013-08-13 08:12:13,2024-03-19 21:00:51,,,283,,,,,,,,,,Editorial UOC,Barcelona,,,,,,,,ZSCC: 0000043[s0],,,,#nosource; Hipertexto; Teoría,,"Borràs, Laura",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J8D9HSSE,book,2014,,Visibilidad y divulgación de la investigación desde las Humanidades Digitales. Experiencias y proyectos,,978-84-8081-412-6,,,http://www.unav.edu/publicacion/biblioteca-aurea-digital/BIADIG-22,"El presente trabajo reúne iniciativas, proyectos y experiencias interesantes en los diferentes planos de este amplio contexto de la visibilidad y la difusión de la investigación en el ámbito de las Humanidades. En él se pone en común distintas experiencias, se comparte conocimientos y se da a conocer otras iniciativas, ya que en este campo de las Humanidades Digitales el valor ejemplarizante de los proyectos es muy importante. Así, el libro se ha organizado en cuatro áreas diferentes con su propia personalidad, pero vinculadas, como no podía ser de otro modo, entre sí: «Blogging académico, visibilidad y difusión de la investigación», «Revistas digitales», «Edición digital» y «Divulgación y Bibliotecas digitales».",2014,2014-04-18 14:06:36,2024-03-19 21:00:50,,,,,,,,,Biblioteca Áurea Digital,22,,,Servicio de Publicaciones de la Universidad de Navarra,,esp,,,,,,,00000,"<div class=""comment"">
<p>This book needs an abstract or excerpt, and it doesn't have a Google Books description available to use. For a customized abstract or excerpt, add a note to the item in the 
<a href=""github.com/{{github}}/{{BASE_URL}}"">Zotero library</a></p>
</div>",,,#nosource; humanidades digitales; experiencias; proyectos,,"Baraibar, Alvaro",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RUK4I6M7,book,2016,"Pulos, Alexis","Transnational contexts of culture, gender, class, and colonialism in play: video games in East Asia",,978-3-319-43816-0,,,,,2016,2017-03-22 15:52:18,2024-03-19 21:00:50,,,,,,,,"Transnational contexts of culture, gender, class, and colonialism in play",East Asian popular culture,,,,Springer Science+Business Media,"New York, NY",,,,,,Library of Congress ISBN,,00000,"This book examines the local, regional and transnational contexts of video games through a focused analysis on gaming communities, the ways game design regulates gender and class relations, and the impacts of colonization on game design. The critical interest in games as a cultural artifact is covered by a wide range of interdisciplinary work. To highlight the social impacts of games the first section of the book covers the systems built around high score game competitions, the development of independent game design communities, and the formation of fan communities and cosplay. The second section of the book offers a deeper analysis of game structures, gender and masculinity, and the economic constraints of empire that are built into game design. The final section offers a macro perspective on transnational and colonial discourses built into the cultural structures of East Asian game play.",,,#nosource,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XILLXN2K,book,2019,"Clivaz, C.","Ecritures digitales. Digital Writing, Digital Scriptures",,978-90-04-40256-0,,,https://doi.org/10.1163/9789004402560_002,,2019,2021-07-11 14:49:05,2024-03-19 21:00:34,,,290,,1,1,,,Digital Biblical Studies,4,,,Brill,Leiden - Boston,"Français, English",,,,,,,ZSCC: 0000006,"Ecritures digitales aims to demonstrate how digital writing contributes to the emergence of “a new relationship between the human body and the machine” as Jacques Derrida proposed when he considered the effects of new technologies. This reconfigured relationship, not surprisingly, is also influencing the digital future of the Jewish-Christian textual corpus referred to as “the Scriptures”. The French title brings together this duality in one expression: Ecritures digitales. The English subtitle makes explicit the double meaning of the unique French word Ecritures: Digital writing, digital Scriptures. With a full French version and an abbreviated English version, this monograph analyzes the main challenges and opportunities for both writing and the Scriptures in the transition to digital culture. Ecritures digitales souhaite démontrer de quelle manière l’écriture digitale contribue à l’émergence d’une « nouvelle relation du corps humain aux machines », selon le diagnostique posé par Jacques Derrida à propos des effets des nouvelles technologies. Cette relation innovante influence également l’avenir numérique du corpus textuel judéo-chrétien désigné comme «les Ecritures». Le titre français rassemble en une seule expression ces deux thématiques: Ecritures digitales. Le sous-titre anglais rend sa double signification explicite: Digital writing, digital Scriptures. Avec une version française complète et une version anglaise brève, cette monographie analyse les principaux défis des métamorphoses digitales de l’écriture et des Ecritures.

<div class=""comment"">
<p>This description was automatically added from 
<a href=""https://books.google.com/books?id=JK8VXK7QMNAC"">Google Books</a>. 
For a customized abstract or excerpt, add a note to the item in the 
<a href=""github.com/{{github}}/{{BASE_URL}}"">Zotero library</a></p>
</div>",,,#nosource,,,,,,,,,,,,,,,,,,,,,1ª,,,,,,,,,,,,,,,,,,,,,,,,,,
